com.samsung.health.sleep_stage,6307003,7
create_sh_ver,start_time,sleep_id,custom,modify_sh_ver,update_time,create_time,stage,time_offset,deviceuuid,pkg_name,end_time,datauuid
63030110,2025-08-17 09:21:30.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.653,2025-08-17 10:11:32.653,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 09:37:30.000,3266ab10-1979-4990-bbdc-e41cee90c223,
63030110,2025-08-17 09:37:30.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.653,2025-08-17 10:11:32.653,40003,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 09:39:30.000,932bca3b-1d1f-46f3-8472-fc06e24c976e,
63030110,2025-08-17 09:39:30.000,d7775fe0-d3fb-49ae-914d-b2459026a878,,63030110,2025-08-17 10:11:32.653,2025-08-17 10:11:32.653,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 09:40:30.000,1a6b0338-7846-4c64-ba6e-e16271dc3b71,
63030110,2025-08-17 13:19:00.000,a2057110-137d-4c89-ac52-416c8276db67,,63030110,2025-08-17 15:06:26.271,2025-08-17 15:06:26.271,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 13:35:30.000,ffe92b35-6d7d-4249-941a-715c9e42b571,
63030110,2025-08-17 13:35:30.000,a2057110-137d-4c89-ac52-416c8276db67,,63030110,2025-08-17 15:06:26.271,2025-08-17 15:06:26.271,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 13:36:00.000,59522010-feb6-4cb1-95c9-17900399d153,
63030110,2025-08-17 13:36:00.000,a2057110-137d-4c89-ac52-416c8276db67,,63030110,2025-08-17 15:06:26.272,2025-08-17 15:06:26.272,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 13:38:30.000,36ffc074-39e6-4524-b0d2-1218dbe0a5c8,
63030110,2025-08-17 13:38:30.000,a2057110-137d-4c89-ac52-416c8276db67,,63030110,2025-08-17 15:06:26.272,2025-08-17 15:06:26.272,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 13:39:30.000,f42f86d4-d14c-411a-9f01-ccdbc6f50b96,
63030110,2025-08-17 13:39:30.000,a2057110-137d-4c89-ac52-416c8276db67,,63030110,2025-08-17 15:06:26.272,2025-08-17 15:06:26.272,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 13:40:30.000,542bbe4d-12cb-4272-a56c-b685a23aac88,
63030110,2025-08-17 13:40:30.000,a2057110-137d-4c89-ac52-416c8276db67,,63030110,2025-08-17 15:06:26.272,2025-08-17 15:06:26.272,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 13:41:00.000,b1593e76-a36e-4780-a599-3ffeab4d77a2,
63030110,2025-08-17 13:41:00.000,a2057110-137d-4c89-ac52-416c8276db67,,63030110,2025-08-17 15:06:26.273,2025-08-17 15:06:26.273,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 13:41:30.000,6038a48a-4b84-4cbe-8fc1-3ece599ae46b,
63030110,2025-08-17 13:41:30.000,a2057110-137d-4c89-ac52-416c8276db67,,63030110,2025-08-17 15:06:26.273,2025-08-17 15:06:26.273,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 13:48:00.000,a86e016d-658b-4b2a-830a-d1998617c586,
63030110,2025-08-17 13:48:00.000,a2057110-137d-4c89-ac52-416c8276db67,,63030110,2025-08-17 15:06:26.273,2025-08-17 15:06:26.273,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 13:57:30.000,5ab941a7-0182-4467-be54-157bffcddaa2,
63030110,2025-08-17 13:57:30.000,a2057110-137d-4c89-ac52-416c8276db67,,63030110,2025-08-17 15:06:26.274,2025-08-17 15:06:26.274,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 13:58:00.000,80ad8976-cee4-4c4e-ace4-82d49709147c,
63030110,2025-08-17 13:58:00.000,a2057110-137d-4c89-ac52-416c8276db67,,63030110,2025-08-17 15:06:26.274,2025-08-17 15:06:26.274,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 14:14:00.000,bc388cc8-2f24-417f-88c1-bbb159dfa913,
63030110,2025-08-17 14:14:00.000,a2057110-137d-4c89-ac52-416c8276db67,,63030110,2025-08-17 15:06:26.275,2025-08-17 15:06:26.275,40003,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 14:16:30.000,6242c574-72e6-4e59-9694-9203b06bb632,
63030110,2025-08-17 14:16:30.000,a2057110-137d-4c89-ac52-416c8276db67,,63030110,2025-08-17 15:06:26.275,2025-08-17 15:06:26.275,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 14:17:00.000,d52d0a99-e054-4d4e-8d8a-99e49e8ced22,
63030110,2025-08-17 14:17:00.000,a2057110-137d-4c89-ac52-416c8276db67,,63030110,2025-08-17 15:06:26.275,2025-08-17 15:06:26.275,40003,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 14:23:00.000,f26b07e5-0f7e-406e-a9e3-436778c63f6e,
63030110,2025-08-17 14:23:00.000,a2057110-137d-4c89-ac52-416c8276db67,,63030110,2025-08-17 15:06:26.275,2025-08-17 15:06:26.275,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 14:24:30.000,ec362638-ee24-40e9-a562-4f05cba33231,
63030110,2025-08-17 14:24:30.000,a2057110-137d-4c89-ac52-416c8276db67,,63030110,2025-08-17 15:06:26.276,2025-08-17 15:06:26.276,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 14:34:00.000,0d5d1317-bcbb-4bea-955a-69e999e8f29d,
63030110,2025-08-17 14:34:00.000,a2057110-137d-4c89-ac52-416c8276db67,,63030110,2025-08-17 15:06:26.276,2025-08-17 15:06:26.276,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-08-17 14:35:00.000,864aedc1-3dde-41d4-80c3-042ff795dcf5,
63051050,2025-10-23 04:13:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.388,2025-10-23 10:19:23.388,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 04:26:00.000,bc5364c8-0d57-4e43-bd8e-9ebabcf0a3be,
63051050,2025-10-23 04:26:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.388,2025-10-23 10:19:23.388,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 04:28:00.000,38a12778-a43f-44d1-aea3-3e35b6926c93,
63051050,2025-10-23 04:28:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.388,2025-10-23 10:19:23.388,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 04:36:00.000,97243309-7461-4209-b02a-a21a371fdbfa,
63051050,2025-10-23 04:36:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.389,2025-10-23 10:19:23.389,40003,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 04:59:00.000,7ba5b8a1-2316-4571-a88f-8137838db5b1,
63051050,2025-10-23 04:59:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.389,2025-10-23 10:19:23.389,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 04:59:30.000,487a599a-480c-4369-b2dd-eec69755ffef,
63051050,2025-10-23 04:59:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.389,2025-10-23 10:19:23.389,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 05:09:30.000,4b781106-4f7f-4057-a462-30ab5608bbb6,
63051050,2025-10-23 05:09:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.390,2025-10-23 10:19:23.390,40003,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 05:23:00.000,bac63a1d-7fc3-4c8c-9e6f-158dadd2c685,
63051050,2025-10-23 05:23:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.390,2025-10-23 10:19:23.390,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 05:28:00.000,0c67ba74-86e1-4ed3-a565-1ee437cd43c8,
63051050,2025-10-23 05:28:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.390,2025-10-23 10:19:23.390,40003,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 05:28:30.000,33323ced-d153-435a-ac04-c07ff9362b5d,
63051050,2025-10-23 05:28:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.390,2025-10-23 10:19:23.390,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 05:29:00.000,c2674f5a-f46e-4606-b84c-79db59aec29b,
63051050,2025-10-23 05:29:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.390,2025-10-23 10:19:23.390,40003,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 05:29:30.000,93cc4f46-da31-46b8-a812-32c796fa1e90,
63051050,2025-10-23 05:29:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.391,2025-10-23 10:19:23.391,40004,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 05:39:00.000,bb9ab51f-b338-44b6-8285-d7798aebd8e5,
63051050,2025-10-23 05:39:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.391,2025-10-23 10:19:23.391,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 05:39:30.000,53c42293-b270-4f30-a43b-64db2cee6409,
63051050,2025-10-23 05:39:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.391,2025-10-23 10:19:23.391,40004,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 05:52:00.000,a2a06fd4-d74c-4adc-8ddc-a13d198b9037,
63051050,2025-10-23 05:52:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.391,2025-10-23 10:19:23.391,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 05:52:30.000,1173e472-3da4-4d54-bc06-7475b0866db0,
63051050,2025-10-23 05:52:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.392,2025-10-23 10:19:23.392,40004,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 05:53:30.000,165b02ba-59d0-4af1-b819-0743c8919f6f,
63051050,2025-10-23 05:53:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.392,2025-10-23 10:19:23.392,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 05:54:00.000,337764f7-464a-422d-a630-16b2b15eba4b,
63051050,2025-10-23 05:54:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.392,2025-10-23 10:19:23.392,40004,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 05:54:30.000,b3e19492-a58a-4651-a59c-8f2b77679eac,
63051050,2025-10-23 05:54:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.392,2025-10-23 10:19:23.392,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 06:04:30.000,5c246b88-53b7-44dc-8efa-308f97c1df80,
63051050,2025-10-23 06:04:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.393,2025-10-23 10:19:23.393,40003,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 06:05:30.000,c43a6a18-9661-4dc5-933d-735a2aae689f,
63051050,2025-10-23 06:05:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.393,2025-10-23 10:19:23.393,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 06:06:00.000,39abb1de-a9d1-4b2e-970c-e1a34310fd86,
63051050,2025-10-23 06:06:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.393,2025-10-23 10:19:23.393,40003,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 06:12:30.000,18714e1c-5981-4541-91c7-f2f43152c067,
63051050,2025-10-23 06:12:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.393,2025-10-23 10:19:23.393,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 06:13:00.000,6738ec65-fd2e-4e99-bac1-eb103451bd2a,
63051050,2025-10-23 06:13:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.394,2025-10-23 10:19:23.394,40003,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 06:31:00.000,7c295b46-4d12-448f-bfaa-8e6c64641ef0,
63051050,2025-10-23 06:31:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.394,2025-10-23 10:19:23.394,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 06:31:30.000,cb8797c4-8cfb-4ec5-9292-7b19dfff8b4e,
63051050,2025-10-23 06:31:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.394,2025-10-23 10:19:23.394,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 06:32:30.000,cda40a9f-8972-4fc7-87bf-59138850e9cd,
63051050,2025-10-23 06:32:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.394,2025-10-23 10:19:23.394,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 06:33:00.000,e9c43c81-51ca-4c42-9620-54c0b8c1f31f,
63051050,2025-10-23 06:33:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.395,2025-10-23 10:19:23.395,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 06:41:00.000,e61314b4-cc52-4697-846a-30120f2069e8,
63051050,2025-10-23 06:41:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.395,2025-10-23 10:19:23.395,40003,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 06:43:00.000,bcd9c430-4771-4459-8aae-0229a99230aa,
63051050,2025-10-23 06:43:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.395,2025-10-23 10:19:23.395,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 06:44:00.000,78e8e95d-ca96-4345-91f5-6c4d2ce15cef,
63051050,2025-10-23 06:44:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.396,2025-10-23 10:19:23.396,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 06:45:00.000,72e7ce13-9bfe-46e1-9bb1-1fa68e7fad1d,
63051050,2025-10-23 06:45:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.396,2025-10-23 10:19:23.396,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 06:52:30.000,ee0ed013-6b1d-40c3-8577-e9fae94f1c45,
63051050,2025-10-23 06:52:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.397,2025-10-23 10:19:23.397,40003,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 06:53:00.000,9d3d1c2e-26bf-47cc-832f-6fafbccffa2e,
63051050,2025-10-23 06:53:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.397,2025-10-23 10:19:23.397,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 06:53:30.000,14e85919-0f08-4811-a461-393a13bdc6c8,
63051050,2025-10-23 06:53:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.398,2025-10-23 10:19:23.398,40003,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 06:54:00.000,0c2493a9-b3f3-4e0e-ae94-0497e0f29c5b,
63051050,2025-10-23 06:54:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.398,2025-10-23 10:19:23.398,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 06:54:30.000,c4226b3e-687e-4833-a47e-84322191ea6c,
63051050,2025-10-23 06:54:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.398,2025-10-23 10:19:23.398,40003,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 06:55:00.000,f80638da-d221-4b0d-baab-0742be9f0328,
63051050,2025-10-23 06:55:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.399,2025-10-23 10:19:23.399,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 06:56:30.000,12a13049-bd1d-4639-99d3-646a06e3e916,
63051050,2025-10-23 06:56:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.399,2025-10-23 10:19:23.399,40003,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 06:58:30.000,9e6c9283-f0ad-4115-8cd8-c0d48dbe8c86,
63051050,2025-10-23 06:58:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.399,2025-10-23 10:19:23.399,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 07:13:30.000,6f7c590f-7fa3-44d2-8152-b7a2c05e47ba,
63051050,2025-10-23 07:13:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.399,2025-10-23 10:19:23.399,40003,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 07:15:00.000,15f828f6-06fa-4a6e-8066-adfde3bbbd9a,
63051050,2025-10-23 07:15:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.400,2025-10-23 10:19:23.400,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 07:15:30.000,9bac4934-91ee-4fea-8779-bcdd7c6ec47c,
63051050,2025-10-23 07:15:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.400,2025-10-23 10:19:23.400,40003,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 07:19:00.000,f6274076-7e7f-43c3-8b5e-703cca3a2c2a,
63051050,2025-10-23 07:19:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.400,2025-10-23 10:19:23.400,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 07:19:30.000,e02c1ae2-c391-4033-abaf-21972d05fda8,
63051050,2025-10-23 07:19:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.401,2025-10-23 10:19:23.401,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 07:24:30.000,fa506823-c683-4491-b773-f46bbc1dfe18,
63051050,2025-10-23 07:24:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.401,2025-10-23 10:19:23.401,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 07:25:30.000,56c8dd96-c5e1-4565-9db4-935053fe3b1a,
63051050,2025-10-23 07:25:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.402,2025-10-23 10:19:23.402,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 07:34:00.000,8763eec1-4808-40cb-bb83-e17fb29d12db,
63051050,2025-10-23 07:34:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.402,2025-10-23 10:19:23.402,40003,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 07:35:00.000,d9b684fc-dc4e-41bb-817e-430060e27936,
63051050,2025-10-23 07:35:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.402,2025-10-23 10:19:23.402,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 07:35:30.000,c4933c57-7076-40dc-8e5d-f38ec96e349c,
63051050,2025-10-23 07:35:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.403,2025-10-23 10:19:23.403,40003,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 07:38:30.000,24fc16c6-e831-45c9-ab19-292026c7ad27,
63051050,2025-10-23 07:38:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.403,2025-10-23 10:19:23.403,40004,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 07:39:00.000,817a07bb-8234-414f-b655-a15f12b3e2d4,
63051050,2025-10-23 07:39:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.403,2025-10-23 10:19:23.403,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 07:41:00.000,f1ad3d4c-a6d3-491f-a29d-51708216f596,
63051050,2025-10-23 07:41:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.404,2025-10-23 10:19:23.404,40003,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 07:46:00.000,36b0faf0-eb3b-4e7b-9643-f35e898d8a4d,
63051050,2025-10-23 07:46:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.404,2025-10-23 10:19:23.404,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 07:47:30.000,1a120669-8719-4b68-8820-7f3f71d2635d,
63051050,2025-10-23 07:47:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.404,2025-10-23 10:19:23.404,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 08:05:30.000,54bc3847-ba6e-4273-adb6-e89a70d0ec8c,
63051050,2025-10-23 08:05:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.405,2025-10-23 10:19:23.405,40004,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 08:07:00.000,3f8cfdd0-a07e-47ab-96c3-96c123fc9586,
63051050,2025-10-23 08:07:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.405,2025-10-23 10:19:23.405,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 08:07:30.000,594ef459-35e5-4cbd-a437-2f6c565cd4df,
63051050,2025-10-23 08:07:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.405,2025-10-23 10:19:23.405,40004,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 08:12:30.000,0123f85b-d3df-45cc-849a-bc574796035a,
63051050,2025-10-23 08:12:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.406,2025-10-23 10:19:23.406,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 08:13:00.000,71283d39-3e43-4fad-8002-333c050a672d,
63051050,2025-10-23 08:13:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.406,2025-10-23 10:19:23.406,40004,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 08:21:30.000,48948688-f0fe-4c3e-a223-0173c633c176,
63051050,2025-10-23 08:21:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.406,2025-10-23 10:19:23.406,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 08:22:00.000,bcdad3ad-c631-4c15-885f-2f1787c30dc5,
63051050,2025-10-23 08:22:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.407,2025-10-23 10:19:23.407,40004,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 08:22:30.000,516a8b8d-ca10-4084-a862-03694bbd44c0,
63051050,2025-10-23 08:22:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.407,2025-10-23 10:19:23.407,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 08:23:00.000,0cbd4d27-e946-47b7-aa29-7c0e7e369b9c,
63051050,2025-10-23 08:23:00.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.407,2025-10-23 10:19:23.407,40004,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 08:30:30.000,ab147bf6-dc49-45c2-9aa0-f0191a21a261,
63051050,2025-10-23 08:30:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.408,2025-10-23 10:19:23.408,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 08:31:30.000,9bb92eee-9ca5-4159-bfbe-6fb40bf56c30,
63051050,2025-10-23 08:31:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.408,2025-10-23 10:19:23.408,40004,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 08:34:30.000,f97b28dc-7ea6-4301-b3d8-68ab2987e1c5,
63051050,2025-10-23 08:34:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.408,2025-10-23 10:19:23.408,40001,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 08:35:30.000,6f288e86-58b9-4e0d-b13f-c661d416340f,
63051050,2025-10-23 08:35:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.409,2025-10-23 10:19:23.409,40004,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 08:42:30.000,492c6813-afe6-4ea5-96ff-ee22caa9acf3,
63051050,2025-10-23 08:42:30.000,6c558441-f686-4585-8aee-d67e742388b4,,63051050,2025-10-23 10:19:23.409,2025-10-23 10:19:23.409,40002,UTC-0400,ZYfDZ77fyr,com.sec.android.app.shealth,2025-10-23 08:43:00.000,0fa3c82c-c52b-45d0-ae09-7b657a34434e,
