com.samsung.shealth.tracker.pedometer_day_summary,6307003,7
create_sh_ver,step_count,binning_data,active_time,recommendation,modify_sh_ver,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
62850050,853,1d082412-e510-4225-9232-0a27d26e2149.binning_data.json,523402,10000,62850050,5,2024-12-12 05:00:01.764,com.sec.android.app.shealth,2024-12-11 05:00:03.678,,1.2528083,655.72345,46.58531,848,ZYfDZ77fyr,com.sec.android.app.shealth,0,1d082412-e510-4225-9232-0a27d26e2149.achievement.json,1d082412-e510-4225-9232-0a27d26e2149,1733875200000,
62850050,2977,e39ce7e9-1ca4-41ed-b2d6-3f76f1a18c7b.binning_data.json,1855698,10000,62850050,0,2024-12-13 04:14:46.692,com.sec.android.app.shealth,2024-12-12 05:03:02.387,e39ce7e9-1ca4-41ed-b2d6-3f76f1a18c7b.source_info.json,1.2251755,2273.556,158.75745,2977,VfS0qUERdZ,com.sec.android.app.shealth,0,e39ce7e9-1ca4-41ed-b2d6-3f76f1a18c7b.achievement.json,e39ce7e9-1ca4-41ed-b2d6-3f76f1a18c7b,1733961600000,
62850050,2977,122b495f-e6d2-4106-b5d4-58c7705111b5.binning_data.json,1855698,10000,62850050,0,2024-12-13 05:00:03.896,com.sec.android.app.shealth,2024-12-13 05:00:03.896,,1.2251755,2273.556,158.75745,2977,ZYfDZ77fyr,com.sec.android.app.shealth,0,122b495f-e6d2-4106-b5d4-58c7705111b5.achievement.json,122b495f-e6d2-4106-b5d4-58c7705111b5,1733961600000,
62850050,4461,176adda3-cc21-4f4c-bad4-267725f992ba.binning_data.json,2630211,10000,62850050,19,2024-12-14 03:58:23.888,com.sec.android.app.shealth,2024-12-13 05:46:22.674,176adda3-cc21-4f4c-bad4-267725f992ba.source_info.json,1.3039066,3429.5505,238.31886,4442,VfS0qUERdZ,com.sec.android.app.shealth,0,176adda3-cc21-4f4c-bad4-267725f992ba.achievement.json,176adda3-cc21-4f4c-bad4-267725f992ba,1734048000000,
62850050,4461,6f21ba42-ffb5-42f5-96fd-fd7d58b88b39.binning_data.json,2630211,10000,62850050,19,2024-12-14 05:00:03.113,com.sec.android.app.shealth,2024-12-14 05:00:03.113,,1.3039066,3429.5505,238.31886,4442,ZYfDZ77fyr,com.sec.android.app.shealth,0,6f21ba42-ffb5-42f5-96fd-fd7d58b88b39.achievement.json,6f21ba42-ffb5-42f5-96fd-fd7d58b88b39,1734048000000,
62850050,1385,0656e4ad-4360-4bb4-a5fd-1362bd2f936c.binning_data.json,826010,10000,62850050,0,2024-12-15 04:34:48.874,com.sec.android.app.shealth,2024-12-14 05:27:14.808,0656e4ad-4360-4bb4-a5fd-1362bd2f936c.source_info.json,1.28642,1062.5963,73.78554,1385,VfS0qUERdZ,com.sec.android.app.shealth,0,0656e4ad-4360-4bb4-a5fd-1362bd2f936c.achievement.json,0656e4ad-4360-4bb4-a5fd-1362bd2f936c,1734134400000,
62850050,1385,9b80a42f-9523-4d69-9f14-7258d8bde2ee.binning_data.json,826010,10000,62850050,0,2024-12-15 05:00:03.327,com.sec.android.app.shealth,2024-12-15 05:00:03.327,,1.28642,1062.5963,73.78554,1385,ZYfDZ77fyr,com.sec.android.app.shealth,0,9b80a42f-9523-4d69-9f14-7258d8bde2ee.achievement.json,9b80a42f-9523-4d69-9f14-7258d8bde2ee,1734134400000,
62850050,4881,c5f0815c-550e-4ee2-bd14-5152f99fc19a.binning_data.json,3037660,10000,62850050,2,2024-12-16 04:10:06.805,com.sec.android.app.shealth,2024-12-15 05:21:55.540,c5f0815c-550e-4ee2-bd14-5152f99fc19a.source_info.json,1.2275566,3728.9001,260.4885,4879,VfS0qUERdZ,com.sec.android.app.shealth,0,c5f0815c-550e-4ee2-bd14-5152f99fc19a.achievement.json,c5f0815c-550e-4ee2-bd14-5152f99fc19a,1734220800000,
62850050,4881,9db6cc93-e59e-4c64-bb42-2e951f3a8246.binning_data.json,3037660,10000,62850050,2,2024-12-16 05:00:04.054,com.sec.android.app.shealth,2024-12-16 05:00:04.054,,1.2275566,3728.9001,260.4885,4879,ZYfDZ77fyr,com.sec.android.app.shealth,0,9db6cc93-e59e-4c64-bb42-2e951f3a8246.achievement.json,9db6cc93-e59e-4c64-bb42-2e951f3a8246,1734220800000,
62850050,3666,3afe7448-9d3d-4627-9b9b-ee1881b8459b.binning_data.json,2268536,10000,62850050,15,2024-12-17 04:28:58.154,com.sec.android.app.shealth,2024-12-16 05:41:47.335,3afe7448-9d3d-4627-9b9b-ee1881b8459b.source_info.json,1.2330709,2797.2656,196.73514,3651,VfS0qUERdZ,com.sec.android.app.shealth,0,3afe7448-9d3d-4627-9b9b-ee1881b8459b.achievement.json,3afe7448-9d3d-4627-9b9b-ee1881b8459b,1734307200000,
62850050,3666,182abb01-7f58-4402-ac5c-aeefd7a48471.binning_data.json,2268536,10000,62850050,15,2024-12-17 05:54:01.809,com.sec.android.app.shealth,2024-12-17 05:54:01.809,,1.2330709,2797.2656,196.73514,3651,ZYfDZ77fyr,com.sec.android.app.shealth,0,182abb01-7f58-4402-ac5c-aeefd7a48471.achievement.json,182abb01-7f58-4402-ac5c-aeefd7a48471,1734307200000,
62850050,2516,9ee8341a-2692-4857-8e7a-036a2fb4ba00.binning_data.json,1533342,10000,62850050,2,2024-12-18 05:00:04.100,com.sec.android.app.shealth,2024-12-17 13:59:49.801,9ee8341a-2692-4857-8e7a-036a2fb4ba00.source_info.json,1.2533898,1921.8759,134.27858,2514,VfS0qUERdZ,com.sec.android.app.shealth,0,9ee8341a-2692-4857-8e7a-036a2fb4ba00.achievement.json,9ee8341a-2692-4857-8e7a-036a2fb4ba00,1734393600000,
62850050,2516,a3f874f6-ba3b-44a7-9e83-c3c7bf30c277.binning_data.json,1533342,10000,62850050,2,2024-12-18 05:00:02.644,com.sec.android.app.shealth,2024-12-18 05:00:02.644,,1.2533898,1921.8759,134.27858,2514,ZYfDZ77fyr,com.sec.android.app.shealth,0,a3f874f6-ba3b-44a7-9e83-c3c7bf30c277.achievement.json,a3f874f6-ba3b-44a7-9e83-c3c7bf30c277,1734393600000,
62850050,1131,0835c34d-1e31-42fa-8c19-f0a9f2f1eded.binning_data.json,690581,10000,62850050,5,2024-12-19 04:03:05.248,com.sec.android.app.shealth,2024-12-18 05:15:18.364,0835c34d-1e31-42fa-8c19-f0a9f2f1eded.source_info.json,1.2642889,873.094,61.49153,1126,VfS0qUERdZ,com.sec.android.app.shealth,0,0835c34d-1e31-42fa-8c19-f0a9f2f1eded.achievement.json,0835c34d-1e31-42fa-8c19-f0a9f2f1eded,1734480000000,
62850050,1131,00d6f635-13f4-4add-8530-97c2aa5b10c7.binning_data.json,690581,10000,62850050,5,2024-12-19 05:00:03.070,com.sec.android.app.shealth,2024-12-19 05:00:03.070,,1.2642889,873.094,61.49153,1126,ZYfDZ77fyr,com.sec.android.app.shealth,0,00d6f635-13f4-4add-8530-97c2aa5b10c7.achievement.json,00d6f635-13f4-4add-8530-97c2aa5b10c7,1734480000000,
62850050,4138,ef7d0282-87c6-447f-adfb-8a77f624c02e.binning_data.json,2493601,10000,62850050,91,2024-12-20 04:43:46.861,com.sec.android.app.shealth,2024-12-19 05:18:42.780,ef7d0282-87c6-447f-adfb-8a77f624c02e.source_info.json,1.280911,3194.081,227.24829,4047,VfS0qUERdZ,com.sec.android.app.shealth,0,ef7d0282-87c6-447f-adfb-8a77f624c02e.achievement.json,ef7d0282-87c6-447f-adfb-8a77f624c02e,1734566400000,
62850050,4138,b71d703c-97a8-4b42-a9e6-ac4704ab9208.binning_data.json,2493601,10000,62850050,91,2024-12-20 05:00:02.251,com.sec.android.app.shealth,2024-12-20 05:00:02.251,,1.280911,3194.081,227.24829,4047,ZYfDZ77fyr,com.sec.android.app.shealth,0,b71d703c-97a8-4b42-a9e6-ac4704ab9208.achievement.json,b71d703c-97a8-4b42-a9e6-ac4704ab9208,1734566400000,
62850050,2003,3a1d2e54-0c16-4c1b-a0ab-6523cda99f12.binning_data.json,1240188,10000,62850050,0,2024-12-21 04:29:13.473,com.sec.android.app.shealth,2024-12-20 06:07:38.764,3a1d2e54-0c16-4c1b-a0ab-6523cda99f12.source_info.json,1.2377859,1535.0874,107.040596,2003,VfS0qUERdZ,com.sec.android.app.shealth,0,3a1d2e54-0c16-4c1b-a0ab-6523cda99f12.achievement.json,3a1d2e54-0c16-4c1b-a0ab-6523cda99f12,1734652800000,
62850050,2003,38d7f29d-4148-4836-934b-0c67439a4e70.binning_data.json,1240188,10000,62850050,0,2024-12-21 05:00:02.865,com.sec.android.app.shealth,2024-12-21 05:00:02.865,,1.2377859,1535.0874,107.040596,2003,ZYfDZ77fyr,com.sec.android.app.shealth,0,38d7f29d-4148-4836-934b-0c67439a4e70.achievement.json,38d7f29d-4148-4836-934b-0c67439a4e70,1734652800000,
62850050,4477,b90c343f-9601-4213-ae3d-bbdb92941947.binning_data.json,2891033,10000,62850050,0,2024-12-22 04:39:45.727,com.sec.android.app.shealth,2024-12-21 05:43:37.414,b90c343f-9601-4213-ae3d-bbdb92941947.source_info.json,1.1708401,3384.9385,240.1266,4477,VfS0qUERdZ,com.sec.android.app.shealth,0,b90c343f-9601-4213-ae3d-bbdb92941947.achievement.json,b90c343f-9601-4213-ae3d-bbdb92941947,1734739200000,
62850050,4477,d8c58b5f-dd2d-4af3-b2d5-35a4d879fb04.binning_data.json,2891033,10000,62850050,0,2024-12-22 05:01:09.218,com.sec.android.app.shealth,2024-12-22 05:01:09.218,,1.1708401,3384.9385,240.1266,4477,ZYfDZ77fyr,com.sec.android.app.shealth,0,d8c58b5f-dd2d-4af3-b2d5-35a4d879fb04.achievement.json,d8c58b5f-dd2d-4af3-b2d5-35a4d879fb04,1734739200000,
62850050,4791,fcbd52cc-853b-4580-a755-23f3f194236e.binning_data.json,2971891,10000,62850050,113,2024-12-23 04:51:45.856,com.sec.android.app.shealth,2024-12-22 14:29:28.228,fcbd52cc-853b-4580-a755-23f3f194236e.source_info.json,1.247977,3708.852,263.512,4678,VfS0qUERdZ,com.sec.android.app.shealth,0,fcbd52cc-853b-4580-a755-23f3f194236e.achievement.json,fcbd52cc-853b-4580-a755-23f3f194236e,1734825600000,
62850050,4791,a4941373-33bd-4a39-96df-887bbd48f3ad.binning_data.json,2971891,10000,62850050,113,2024-12-23 05:00:01.329,com.sec.android.app.shealth,2024-12-23 05:00:01.329,,1.247977,3708.852,263.512,4678,ZYfDZ77fyr,com.sec.android.app.shealth,0,a4941373-33bd-4a39-96df-887bbd48f3ad.achievement.json,a4941373-33bd-4a39-96df-887bbd48f3ad,1734825600000,
62850050,5632,15e7c1b3-4b70-4d05-8b96-759b5fa9d387.binning_data.json,3534172,10000,62850050,3,2024-12-24 04:21:37.634,com.sec.android.app.shealth,2024-12-23 05:10:00.109,15e7c1b3-4b70-4d05-8b96-759b5fa9d387.source_info.json,1.2180986,4304.971,304.08453,5629,VfS0qUERdZ,com.sec.android.app.shealth,0,15e7c1b3-4b70-4d05-8b96-759b5fa9d387.achievement.json,15e7c1b3-4b70-4d05-8b96-759b5fa9d387,1734912000000,
62850050,5632,eff42fde-ac35-4a26-89ee-f2fc2144f872.binning_data.json,3534172,10000,62850050,3,2024-12-24 05:00:02.019,com.sec.android.app.shealth,2024-12-24 05:00:02.019,,1.2180986,4304.971,304.08453,5629,ZYfDZ77fyr,com.sec.android.app.shealth,0,eff42fde-ac35-4a26-89ee-f2fc2144f872.achievement.json,eff42fde-ac35-4a26-89ee-f2fc2144f872,1734912000000,
62850050,9201,51a2e364-b36f-4e2d-9a26-b0a56c022538.binning_data.json,5801146,10000,62850050,22,2024-12-25 05:03:44.829,com.sec.android.app.shealth,2024-12-24 05:29:13.656,51a2e364-b36f-4e2d-9a26-b0a56c022538.source_info.json,1.2065144,6999.166,493.31213,9179,VfS0qUERdZ,com.sec.android.app.shealth,0,51a2e364-b36f-4e2d-9a26-b0a56c022538.achievement.json,51a2e364-b36f-4e2d-9a26-b0a56c022538,1734998400000,
62850050,11206,873dc730-661e-48bd-bcb7-48975d63910d.binning_data.json,7028512,10000,62850050,8,2024-12-26 03:52:34.985,com.sec.android.app.shealth,2024-12-25 05:03:14.023,873dc730-661e-48bd-bcb7-48975d63910d.source_info.json,1.2055845,8473.466,599.9721,11198,VfS0qUERdZ,com.sec.android.app.shealth,0,873dc730-661e-48bd-bcb7-48975d63910d.achievement.json,873dc730-661e-48bd-bcb7-48975d63910d,1735084800000,
62850050,11206,bff1c765-54cf-4476-8b7f-1723c22204e6.binning_data.json,7028512,10000,62850050,8,2024-12-26 05:08:28.476,com.sec.android.app.shealth,2024-12-25 05:03:14.928,,1.2055845,8473.466,599.9721,11198,ZYfDZ77fyr,com.sec.android.app.shealth,0,bff1c765-54cf-4476-8b7f-1723c22204e6.achievement.json,bff1c765-54cf-4476-8b7f-1723c22204e6,1735084800000,
62850050,9201,646b0db1-1c50-4556-959c-4dcad73b21cf.binning_data.json,5801146,10000,62850050,22,2024-12-25 05:03:14.954,com.sec.android.app.shealth,2024-12-25 05:03:14.954,,1.2065144,6999.166,493.31213,9179,ZYfDZ77fyr,com.sec.android.app.shealth,0,646b0db1-1c50-4556-959c-4dcad73b21cf.achievement.json,646b0db1-1c50-4556-959c-4dcad73b21cf,1734998400000,
62850050,14933,548916a3-dd92-4398-a882-559668f20930.binning_data.json,8967800,10000,62850050,5,2024-12-27 04:45:31.958,com.sec.android.app.shealth,2024-12-26 11:06:50.581,548916a3-dd92-4398-a882-559668f20930.source_info.json,1.2760289,11443.173,794.3351,14928,VfS0qUERdZ,com.sec.android.app.shealth,0,548916a3-dd92-4398-a882-559668f20930.achievement.json,548916a3-dd92-4398-a882-559668f20930,1735171200000,
62850050,14933,f14929dd-d9c9-44d4-816a-99e2cd704b96.binning_data.json,8967800,10000,62850050,5,2024-12-27 05:00:01.479,com.sec.android.app.shealth,2024-12-27 05:00:01.479,,1.2760289,11443.173,794.3351,14928,ZYfDZ77fyr,com.sec.android.app.shealth,0,f14929dd-d9c9-44d4-816a-99e2cd704b96.achievement.json,f14929dd-d9c9-44d4-816a-99e2cd704b96,1735171200000,
62850050,4577,28b76223-e5e8-489b-9730-1921fa6f5a56.binning_data.json,2673935,10000,62850050,0,2024-12-28 04:55:06.702,com.sec.android.app.shealth,2024-12-27 05:07:54.920,28b76223-e5e8-489b-9730-1921fa6f5a56.source_info.json,1.3310091,3559.0317,242.55539,4577,VfS0qUERdZ,com.sec.android.app.shealth,0,28b76223-e5e8-489b-9730-1921fa6f5a56.achievement.json,28b76223-e5e8-489b-9730-1921fa6f5a56,1735257600000,
62850050,4577,7719def8-792f-4254-901f-18ee284a48c2.binning_data.json,2673935,10000,62850050,0,2024-12-28 05:00:02.540,com.sec.android.app.shealth,2024-12-28 05:00:02.540,,1.3310091,3559.0317,242.55539,4577,ZYfDZ77fyr,com.sec.android.app.shealth,0,7719def8-792f-4254-901f-18ee284a48c2.achievement.json,7719def8-792f-4254-901f-18ee284a48c2,1735257600000,
62850050,5139,b6381358-a78e-4241-b7a8-feef07a52d05.binning_data.json,3253905,10000,62850050,6,2024-12-29 04:59:28.401,com.sec.android.app.shealth,2024-12-28 05:46:37.812,b6381358-a78e-4241-b7a8-feef07a52d05.source_info.json,1.1985408,3899.939,275.56293,5133,VfS0qUERdZ,com.sec.android.app.shealth,0,b6381358-a78e-4241-b7a8-feef07a52d05.achievement.json,b6381358-a78e-4241-b7a8-feef07a52d05,1735344000000,
62850050,5139,35b928ca-5278-4ad4-acad-041d3ce45a42.binning_data.json,3253905,10000,62850050,6,2024-12-29 05:00:06.203,com.sec.android.app.shealth,2024-12-29 05:00:06.203,,1.1985408,3899.939,275.56293,5133,ZYfDZ77fyr,com.sec.android.app.shealth,0,35b928ca-5278-4ad4-acad-041d3ce45a42.achievement.json,35b928ca-5278-4ad4-acad-041d3ce45a42,1735344000000,
62850050,4650,ef85cb32-9449-4241-8365-dcf7b68a7970.binning_data.json,3003132,10000,62850050,5,2024-12-30 04:54:38.854,com.sec.android.app.shealth,2024-12-29 05:03:57.859,ef85cb32-9449-4241-8365-dcf7b68a7970.source_info.json,1.1804533,3545.0579,249.50108,4645,VfS0qUERdZ,com.sec.android.app.shealth,0,ef85cb32-9449-4241-8365-dcf7b68a7970.achievement.json,ef85cb32-9449-4241-8365-dcf7b68a7970,1735430400000,
62850050,4650,3f89e753-2fe9-4529-b581-7536ac64b694.binning_data.json,3003132,10000,62850050,5,2024-12-30 05:00:02.348,com.sec.android.app.shealth,2024-12-30 05:00:02.348,,1.1804533,3545.0579,249.50108,4645,ZYfDZ77fyr,com.sec.android.app.shealth,0,3f89e753-2fe9-4529-b581-7536ac64b694.achievement.json,3f89e753-2fe9-4529-b581-7536ac64b694,1735430400000,
62850050,7254,bdbc5d56-0b23-4bb1-944c-053d22953bc1.binning_data.json,4491729,10000,62850050,2,2024-12-31 04:27:56.796,com.sec.android.app.shealth,2024-12-30 05:31:01.333,bdbc5d56-0b23-4bb1-944c-053d22953bc1.source_info.json,1.2317286,5532.592,387.44662,7252,VfS0qUERdZ,com.sec.android.app.shealth,0,bdbc5d56-0b23-4bb1-944c-053d22953bc1.achievement.json,bdbc5d56-0b23-4bb1-944c-053d22953bc1,1735516800000,
62850050,7254,1bcbbab7-92f1-4a86-b82d-0d3fb8904a6e.binning_data.json,4491729,10000,62850050,2,2024-12-31 05:00:01.734,com.sec.android.app.shealth,2024-12-31 05:00:01.734,,1.2317286,5532.592,387.44662,7252,ZYfDZ77fyr,com.sec.android.app.shealth,0,1bcbbab7-92f1-4a86-b82d-0d3fb8904a6e.achievement.json,1bcbbab7-92f1-4a86-b82d-0d3fb8904a6e,1735516800000,
62850050,5951,411af749-5772-4ec8-80c1-f77ff753c0f5.binning_data.json,3704835,10000,62850050,0,2025-01-01 03:59:01.369,com.sec.android.app.shealth,2024-12-31 06:47:34.703,411af749-5772-4ec8-80c1-f77ff753c0f5.source_info.json,1.224509,4536.6035,317.1125,5951,VfS0qUERdZ,com.sec.android.app.shealth,0,411af749-5772-4ec8-80c1-f77ff753c0f5.achievement.json,411af749-5772-4ec8-80c1-f77ff753c0f5,1735603200000,
62850050,5951,51527492-7745-4aa2-81a4-c2e1873837c0.binning_data.json,3704835,10000,62850050,0,2025-01-01 05:00:02.326,com.sec.android.app.shealth,2025-01-01 05:00:02.326,,1.224509,4536.6035,317.1125,5951,ZYfDZ77fyr,com.sec.android.app.shealth,0,51527492-7745-4aa2-81a4-c2e1873837c0.achievement.json,51527492-7745-4aa2-81a4-c2e1873837c0,1735603200000,
62850050,5548,a5b3cde4-d9df-4808-810f-0aada2ba2fb3.binning_data.json,3282208,10000,62850050,0,2025-01-02 04:19:04.105,com.sec.android.app.shealth,2025-01-01 05:07:00.887,a5b3cde4-d9df-4808-810f-0aada2ba2fb3.source_info.json,1.2935392,4245.665,294.76562,5548,VfS0qUERdZ,com.sec.android.app.shealth,0,a5b3cde4-d9df-4808-810f-0aada2ba2fb3.achievement.json,a5b3cde4-d9df-4808-810f-0aada2ba2fb3,1735689600000,
62850050,5548,c4bbecd4-8d29-4519-8a33-a7aeabbd2ce3.binning_data.json,3282208,10000,62850050,0,2025-01-02 05:00:02.064,com.sec.android.app.shealth,2025-01-02 05:00:02.064,,1.2935392,4245.665,294.76562,5548,ZYfDZ77fyr,com.sec.android.app.shealth,0,c4bbecd4-8d29-4519-8a33-a7aeabbd2ce3.achievement.json,c4bbecd4-8d29-4519-8a33-a7aeabbd2ce3,1735689600000,
62850050,6556,b407abc9-6f70-4230-b54e-dbe59804b076.binning_data.json,3846070,10000,62850050,33,2025-01-03 04:37:43.438,com.sec.android.app.shealth,2025-01-02 14:03:34.190,b407abc9-6f70-4230-b54e-dbe59804b076.source_info.json,1.3091171,5034.9565,350.25226,6523,VfS0qUERdZ,com.sec.android.app.shealth,0,b407abc9-6f70-4230-b54e-dbe59804b076.achievement.json,b407abc9-6f70-4230-b54e-dbe59804b076,1735776000000,
62850050,6556,db22f424-d91b-4911-a967-54ec555964d5.binning_data.json,3846070,10000,62850050,33,2025-01-03 05:00:02.360,com.sec.android.app.shealth,2025-01-03 05:00:02.360,,1.3091171,5034.9565,350.25226,6523,ZYfDZ77fyr,com.sec.android.app.shealth,0,db22f424-d91b-4911-a967-54ec555964d5.achievement.json,db22f424-d91b-4911-a967-54ec555964d5,1735776000000,
62850050,5084,0d7b102f-db42-4e8a-a3d1-5a3672f38876.binning_data.json,3177875,10000,62850050,0,2025-01-04 04:45:11.647,com.sec.android.app.shealth,2025-01-03 07:19:48.875,0d7b102f-db42-4e8a-a3d1-5a3672f38876.source_info.json,1.2052848,3830.245,272.15817,5084,VfS0qUERdZ,com.sec.android.app.shealth,0,0d7b102f-db42-4e8a-a3d1-5a3672f38876.achievement.json,0d7b102f-db42-4e8a-a3d1-5a3672f38876,1735862400000,
62850050,5084,f70da371-3dc6-4005-baa1-c1448b4df82d.binning_data.json,3177875,10000,62850050,0,2025-01-04 05:00:02.379,com.sec.android.app.shealth,2025-01-04 05:00:02.379,,1.2052848,3830.245,272.15817,5084,ZYfDZ77fyr,com.sec.android.app.shealth,0,f70da371-3dc6-4005-baa1-c1448b4df82d.achievement.json,f70da371-3dc6-4005-baa1-c1448b4df82d,1735862400000,
62850050,4437,68db6d80-426b-4c05-8fc3-deeb2ee478da.binning_data.json,2860991,10000,62850050,0,2025-01-05 04:28:16.968,com.sec.android.app.shealth,2025-01-04 05:04:48.216,68db6d80-426b-4c05-8fc3-deeb2ee478da.source_info.json,1.1706079,3349.0994,238.5462,4437,VfS0qUERdZ,com.sec.android.app.shealth,0,68db6d80-426b-4c05-8fc3-deeb2ee478da.achievement.json,68db6d80-426b-4c05-8fc3-deeb2ee478da,1735948800000,
62850050,4437,32713fb9-53c0-4de7-9f3c-e34a9ec4803e.binning_data.json,2860991,10000,62850050,0,2025-01-05 05:00:06.093,com.sec.android.app.shealth,2025-01-05 05:00:06.093,,1.1706079,3349.0994,238.5462,4437,ZYfDZ77fyr,com.sec.android.app.shealth,0,32713fb9-53c0-4de7-9f3c-e34a9ec4803e.achievement.json,32713fb9-53c0-4de7-9f3c-e34a9ec4803e,1735948800000,
62850050,6268,a0e4ad7f-eff5-47fe-b8ca-d841005b20b1.binning_data.json,3923506,10000,62850050,2,2025-01-06 04:59:12.747,com.sec.android.app.shealth,2025-01-05 05:36:24.693,a0e4ad7f-eff5-47fe-b8ca-d841005b20b1.source_info.json,1.2109158,4751.0356,335.77487,6266,VfS0qUERdZ,com.sec.android.app.shealth,0,a0e4ad7f-eff5-47fe-b8ca-d841005b20b1.achievement.json,a0e4ad7f-eff5-47fe-b8ca-d841005b20b1,1736035200000,
62850050,6268,631dfc9d-87d2-414c-820d-4e2bd0471f92.binning_data.json,3923506,10000,62850050,2,2025-01-06 05:00:02.348,com.sec.android.app.shealth,2025-01-06 05:00:02.348,,1.2109158,4751.0356,335.77487,6266,ZYfDZ77fyr,com.sec.android.app.shealth,0,631dfc9d-87d2-414c-820d-4e2bd0471f92.achievement.json,631dfc9d-87d2-414c-820d-4e2bd0471f92,1736035200000,
62850050,1962,b2cfa894-80fc-40b3-bc2b-f58b0bc221bc.binning_data.json,1248333,10000,62850050,3,2025-01-07 05:00:04.787,com.sec.android.app.shealth,2025-01-06 05:05:17.107,b2cfa894-80fc-40b3-bc2b-f58b0bc221bc.source_info.json,1.1935107,1489.8997,105.58436,1959,VfS0qUERdZ,com.sec.android.app.shealth,0,b2cfa894-80fc-40b3-bc2b-f58b0bc221bc.achievement.json,b2cfa894-80fc-40b3-bc2b-f58b0bc221bc,1736121600000,
62850050,1962,7525c972-985d-44b3-ba47-74227d7a15b3.binning_data.json,1248333,10000,62850050,3,2025-01-07 05:00:03.386,com.sec.android.app.shealth,2025-01-07 05:00:03.386,,1.1935107,1489.8997,105.58436,1959,ZYfDZ77fyr,com.sec.android.app.shealth,0,7525c972-985d-44b3-ba47-74227d7a15b3.achievement.json,7525c972-985d-44b3-ba47-74227d7a15b3,1736121600000,
62850050,3220,a68956a2-2332-40df-adfd-c51be2512742.binning_data.json,2007903,10000,62850050,0,2025-01-08 04:41:15.302,com.sec.android.app.shealth,2025-01-07 05:51:49.240,a68956a2-2332-40df-adfd-c51be2512742.source_info.json,1.2152287,2440.0623,172.20024,3220,VfS0qUERdZ,com.sec.android.app.shealth,0,a68956a2-2332-40df-adfd-c51be2512742.achievement.json,a68956a2-2332-40df-adfd-c51be2512742,1736208000000,
62850050,3220,0faa8da0-e413-4701-ba7a-7183ee2438dd.binning_data.json,2007903,10000,62850050,0,2025-01-08 05:00:01.895,com.sec.android.app.shealth,2025-01-08 05:00:01.895,,1.2152287,2440.0623,172.20024,3220,ZYfDZ77fyr,com.sec.android.app.shealth,0,0faa8da0-e413-4701-ba7a-7183ee2438dd.achievement.json,0faa8da0-e413-4701-ba7a-7183ee2438dd,1736208000000,
62850050,5862,8e2990c6-68f8-4ea9-83ed-c8c83b9f2c3c.binning_data.json,3769629,10000,62850050,0,2025-01-09 03:42:30.975,com.sec.android.app.shealth,2025-01-08 15:45:22.316,8e2990c6-68f8-4ea9-83ed-c8c83b9f2c3c.source_info.json,1.1640556,4388.058,315.46313,5862,VfS0qUERdZ,com.sec.android.app.shealth,0,8e2990c6-68f8-4ea9-83ed-c8c83b9f2c3c.achievement.json,8e2990c6-68f8-4ea9-83ed-c8c83b9f2c3c,1736294400000,
62850050,5862,448f698b-6e02-43f4-a1da-730510a60c2c.binning_data.json,3769629,10000,62850050,0,2025-01-09 05:00:02.080,com.sec.android.app.shealth,2025-01-09 05:00:02.080,,1.1640556,4388.058,315.46313,5862,ZYfDZ77fyr,com.sec.android.app.shealth,0,448f698b-6e02-43f4-a1da-730510a60c2c.achievement.json,448f698b-6e02-43f4-a1da-730510a60c2c,1736294400000,
62850050,6640,527242c8-107f-41e4-b6ab-1e9d08ea8da5.binning_data.json,4129734,10000,62850050,2,2025-01-10 04:49:59.338,com.sec.android.app.shealth,2025-01-09 05:48:22.716,527242c8-107f-41e4-b6ab-1e9d08ea8da5.source_info.json,1.215149,5018.243,355.85318,6638,VfS0qUERdZ,com.sec.android.app.shealth,0,527242c8-107f-41e4-b6ab-1e9d08ea8da5.achievement.json,527242c8-107f-41e4-b6ab-1e9d08ea8da5,1736380800000,
62850050,6640,6dd1d1fb-f01a-44aa-993f-f3acea7443b8.binning_data.json,4129734,10000,62850050,2,2025-01-10 05:00:01.501,com.sec.android.app.shealth,2025-01-10 05:00:01.501,,1.215149,5018.243,355.85318,6638,ZYfDZ77fyr,com.sec.android.app.shealth,0,6dd1d1fb-f01a-44aa-993f-f3acea7443b8.achievement.json,6dd1d1fb-f01a-44aa-993f-f3acea7443b8,1736380800000,
62850050,6221,0422a815-ecf1-48f6-9fc5-295a2b2f2177.binning_data.json,3824897,10000,62850050,226,2025-01-11 04:10:33.386,com.sec.android.app.shealth,2025-01-10 14:45:21.687,0422a815-ecf1-48f6-9fc5-295a2b2f2177.source_info.json,1.2523215,4790.0015,348.89502,5995,VfS0qUERdZ,com.sec.android.app.shealth,0,0422a815-ecf1-48f6-9fc5-295a2b2f2177.achievement.json,0422a815-ecf1-48f6-9fc5-295a2b2f2177,1736467200000,
62850050,6221,9bd59026-ec30-458e-b3d3-04a48f2bcbb8.binning_data.json,3824897,10000,62850050,226,2025-01-11 05:00:04.076,com.sec.android.app.shealth,2025-01-11 05:00:04.076,,1.2523215,4790.0015,348.89502,5995,ZYfDZ77fyr,com.sec.android.app.shealth,0,9bd59026-ec30-458e-b3d3-04a48f2bcbb8.achievement.json,9bd59026-ec30-458e-b3d3-04a48f2bcbb8,1736467200000,
