com.samsung.health.floors_climbed,6307003,7
start_time,custom,update_time,create_time,client_data_id,client_data_ver,floor,raw_data,time_offset,deviceuuid,pkg_name,end_time,datauuid
2025-04-20 17:46:50.000,,2025-04-20 18:08:07.109,2025-04-20 18:08:07.109,,,1.0,8e36d76a-e1f5-4f45-ab94-3384ce80b4d7.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-20 18:04:51.000,8e36d76a-e1f5-4f45-ab94-3384ce80b4d7,
2025-04-20 18:04:49.640,,2025-04-20 22:40:12.691,2025-04-20 22:40:12.691,,,1.0,0320b24a-2093-4ab8-9463-c5b887eaac3e.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-20 22:39:27.000,0320b24a-2093-4ab8-9463-c5b887eaac3e,
2025-04-20 22:39:27.000,,2025-04-20 22:43:39.892,2025-04-20 22:43:39.892,,,1.0,83fe50f6-a029-46c4-98f7-2acddb2f786d.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-20 22:41:19.999,83fe50f6-a029-46c4-98f7-2acddb2f786d,
2025-04-20 22:41:19.999,,2025-04-20 22:57:51.003,2025-04-20 22:57:51.003,,,1.0,ebe9aff4-2332-46bb-be9c-3cdfdeb44aa7.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-20 22:54:49.000,ebe9aff4-2332-46bb-be9c-3cdfdeb44aa7,
2025-04-20 22:54:49.000,,2025-04-20 23:02:28.884,2025-04-20 23:02:28.884,,,1.0,9bd92893-bffc-4b15-a631-10b64abfde2b.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-20 23:00:43.000,9bd92893-bffc-4b15-a631-10b64abfde2b,
2025-04-20 23:00:43.000,,2025-04-20 23:50:49.754,2025-04-20 23:50:49.754,,,1.0,5ab54763-7d11-423e-b8d7-094a18d2c5a4.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-20 23:46:34.999,5ab54763-7d11-423e-b8d7-094a18d2c5a4,
2025-04-21 04:00:00.000,,2025-04-21 13:40:28.665,2025-04-21 13:40:28.665,,,1.0,71ef5e12-7d92-4fff-9a70-1e1382e49dad.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-21 13:40:06.999,71ef5e12-7d92-4fff-9a70-1e1382e49dad,
2025-04-21 13:40:06.999,,2025-04-21 13:48:16.820,2025-04-21 13:48:16.820,,,1.0,614c2fde-120a-4cc1-9946-7071b1be3d76.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-21 13:47:34.000,614c2fde-120a-4cc1-9946-7071b1be3d76,
2025-04-21 13:47:34.001,,2025-04-21 14:02:21.361,2025-04-21 14:02:21.202,,,2.0,b67ddc22-5905-4546-93c9-8b481d6a1f88.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-21 14:01:53.000,b67ddc22-5905-4546-93c9-8b481d6a1f88,
2025-04-21 14:01:53.000,,2025-04-21 15:48:37.296,2025-04-21 15:48:37.296,,,1.0,43f2c6c2-200b-428b-bb3e-a3c1aa3f0a13.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-21 15:47:38.000,43f2c6c2-200b-428b-bb3e-a3c1aa3f0a13,
2025-04-21 15:47:38.000,,2025-04-21 15:57:56.378,2025-04-21 15:57:56.378,,,1.0,e5cea231-1810-44b1-8614-ef098b2cb85b.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-21 15:54:50.000,e5cea231-1810-44b1-8614-ef098b2cb85b,
2025-04-21 19:44:11.191,,2025-04-21 21:00:09.584,2025-04-21 21:00:09.584,,,1.0,6024d688-6c3d-469a-aa13-7538a917d39a.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-21 20:58:24.000,6024d688-6c3d-469a-aa13-7538a917d39a,
2025-04-21 20:58:22.742,,2025-04-22 01:39:10.756,2025-04-22 01:39:10.756,,,1.0,840e1fdb-3b75-4d17-b870-57549a26bf1e.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-22 01:35:20.000,840e1fdb-3b75-4d17-b870-57549a26bf1e,
2025-04-22 14:17:06.426,,2025-04-22 15:28:03.423,2025-04-22 15:28:03.423,,,1.0,c8f407af-9bff-4d07-a882-abca8f44abf6.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-22 15:27:47.999,c8f407af-9bff-4d07-a882-abca8f44abf6,
2025-04-22 15:27:47.999,,2025-04-22 17:11:14.510,2025-04-22 17:11:14.510,,,1.0,88903921-27dc-4e47-98ef-75ca03e61357.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-22 17:10:24.000,88903921-27dc-4e47-98ef-75ca03e61357,
2025-04-23 04:00:00.000,,2025-04-23 17:00:25.853,2025-04-23 17:00:25.853,,,1.0,17ccfd48-ca14-4428-a5a0-62a245cbbed7.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-23 16:58:55.000,17ccfd48-ca14-4428-a5a0-62a245cbbed7,
2025-04-23 16:58:55.000,,2025-04-23 17:19:32.340,2025-04-23 17:19:32.340,,,1.0,ad5640ee-cac3-4afe-85d6-6af95fc8e573.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-23 17:07:52.999,ad5640ee-cac3-4afe-85d6-6af95fc8e573,
2025-04-23 17:07:53.000,,2025-04-23 18:33:12.357,2025-04-23 18:33:12.357,,,1.0,417f5646-5100-47d0-92fd-b3fded7f4f5c.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-23 18:32:50.000,417f5646-5100-47d0-92fd-b3fded7f4f5c,
2025-04-23 18:32:50.000,,2025-04-23 18:38:37.287,2025-04-23 18:38:37.287,,,1.0,605e9988-30f9-4fc2-8928-8eb04ff95a80.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-23 18:35:24.000,605e9988-30f9-4fc2-8928-8eb04ff95a80,
2025-04-23 18:35:24.000,,2025-04-23 18:44:35.259,2025-04-23 18:44:35.259,,,1.0,66397600-e40c-4c5f-af0b-a3dd3fea2999.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-23 18:43:56.000,66397600-e40c-4c5f-af0b-a3dd3fea2999,
2025-04-23 18:43:56.000,,2025-04-23 18:48:32.381,2025-04-23 18:48:32.381,,,1.0,abfe6973-e949-4962-8b1d-bca3c1596f5a.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-23 18:45:18.000,abfe6973-e949-4962-8b1d-bca3c1596f5a,
2025-04-23 18:45:18.000,,2025-04-23 22:50:35.051,2025-04-23 22:50:35.051,,,1.0,b6dadd69-3d07-44d7-a16b-6ada6ea788df.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-23 22:48:45.000,b6dadd69-3d07-44d7-a16b-6ada6ea788df,
2025-04-23 22:48:43.877,,2025-04-23 23:07:03.093,2025-04-23 23:07:03.093,,,1.0,6ffac123-164f-486b-bdfa-bffffd3f0b20.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-23 23:02:49.000,6ffac123-164f-486b-bdfa-bffffd3f0b20,
2025-04-24 04:00:00.000,,2025-04-24 14:26:58.373,2025-04-24 14:26:58.373,,,1.0,f5c8e56b-3d04-419a-b69b-5f502f3933f0.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-24 14:26:39.001,f5c8e56b-3d04-419a-b69b-5f502f3933f0,
2025-04-24 14:26:39.001,,2025-04-24 15:49:10.895,2025-04-24 15:49:10.822,,,3.0,f1fa1472-02c2-40d7-a0c4-27627986d111.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-24 15:45:11.001,f1fa1472-02c2-40d7-a0c4-27627986d111,
2025-04-24 15:45:11.000,,2025-04-24 17:11:07.472,2025-04-24 17:11:07.472,,,1.0,5a0249d9-7f7c-4d62-84e2-47d7f043d2e8.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-24 17:10:33.000,5a0249d9-7f7c-4d62-84e2-47d7f043d2e8,
2025-04-24 17:10:33.000,,2025-04-24 17:18:04.843,2025-04-24 17:18:04.843,,,1.0,856d2d78-9de3-4d4f-8266-f114fb1cfe7e.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-24 17:12:55.999,856d2d78-9de3-4d4f-8266-f114fb1cfe7e,
2025-04-24 17:12:55.999,,2025-04-24 22:45:39.667,2025-04-24 22:45:39.588,,,2.0,97c6b0a1-814a-40cd-9d8a-b8568eb69248.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-24 22:42:20.000,97c6b0a1-814a-40cd-9d8a-b8568eb69248,
2025-04-24 22:42:18.931,,2025-04-24 23:07:12.442,2025-04-24 23:07:12.442,,,1.0,cdd9020f-0268-4de7-890c-32ef94c5394b.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-24 22:50:56.999,cdd9020f-0268-4de7-890c-32ef94c5394b,
2025-04-25 04:00:00.000,,2025-04-25 13:47:31.079,2025-04-25 13:47:31.079,,,1.0,4260c24f-229a-4988-9e39-d01cfd8571db.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-25 13:40:22.000,4260c24f-229a-4988-9e39-d01cfd8571db,
2025-04-25 13:40:22.000,,2025-04-25 14:06:22.077,2025-04-25 14:06:21.916,,,3.0,bc4ece50-4fed-4be2-af5b-128e4d04dbc2.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-25 14:04:41.000,bc4ece50-4fed-4be2-af5b-128e4d04dbc2,
2025-04-25 14:04:41.000,,2025-04-25 15:58:51.575,2025-04-25 15:58:51.575,,,1.0,74ad41d3-8aea-4b9f-92ee-1d3d850220ad.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-25 15:52:21.001,74ad41d3-8aea-4b9f-92ee-1d3d850220ad,
2025-04-25 15:52:21.001,,2025-04-25 15:58:51.631,2025-04-25 15:58:51.631,,,1.0,b7efc81a-9027-4af6-9090-c6537c2510e4.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-25 15:54:38.000,b7efc81a-9027-4af6-9090-c6537c2510e4,
2025-04-25 15:54:38.000,,2025-04-25 18:54:09.214,2025-04-25 18:54:09.214,,,1.0,0458758a-cc63-45ee-8556-a99508cc5410.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-25 18:51:56.001,0458758a-cc63-45ee-8556-a99508cc5410,
2025-04-25 18:51:56.001,,2025-04-26 01:53:50.806,2025-04-26 01:53:50.806,,,1.0,9ba945de-e049-43b9-9e53-31ffdf2f5255.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-26 01:40:19.000,9ba945de-e049-43b9-9e53-31ffdf2f5255,
2025-04-27 15:05:15.874,,2025-04-27 21:37:38.888,2025-04-27 21:37:38.888,,,1.0,2ca1dc16-36d9-4a00-84a7-d22f5fe2494a.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-27 21:36:27.999,2ca1dc16-36d9-4a00-84a7-d22f5fe2494a,
2025-04-27 21:36:27.999,,2025-04-27 21:37:39.753,2025-04-27 21:37:39.753,,,1.0,797a985c-d1a1-4b73-b947-9b8a68c65133.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-27 21:37:31.000,797a985c-d1a1-4b73-b947-9b8a68c65133,
2025-04-27 21:37:31.000,,2025-04-27 22:18:50.697,2025-04-27 22:18:50.697,,,1.0,34bea23e-1b2d-40e3-b7ca-99c8f05ea652.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-27 22:18:19.999,34bea23e-1b2d-40e3-b7ca-99c8f05ea652,
2025-04-28 04:00:00.000,,2025-04-28 18:06:12.462,2025-04-28 18:06:12.462,,,1.0,88e80f5d-123f-4d6f-937e-19f93de9d462.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-28 18:04:12.000,88e80f5d-123f-4d6f-937e-19f93de9d462,
2025-04-28 18:04:12.001,,2025-04-28 18:17:24.813,2025-04-28 18:17:24.813,,,1.0,106647d4-3b3e-4d7b-bb4c-f4058628fd45.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-28 18:15:47.000,106647d4-3b3e-4d7b-bb4c-f4058628fd45,
2025-04-28 18:15:47.000,,2025-04-28 18:55:21.554,2025-04-28 18:55:21.372,,,4.0,422995ce-d5f2-4f14-a5ae-b5aaa0383f19.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-28 18:23:15.000,422995ce-d5f2-4f14-a5ae-b5aaa0383f19,
2025-04-28 18:23:15.001,,2025-04-28 21:31:02.766,2025-04-28 21:31:02.766,,,1.0,778bc9a7-6c87-4dec-83d7-c80dae82823d.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-28 21:30:45.000,778bc9a7-6c87-4dec-83d7-c80dae82823d,
2025-04-28 21:30:43.477,,2025-04-29 01:52:08.349,2025-04-29 01:52:08.306,,,2.0,1cf196bd-bb4c-4f9d-8ee6-4cf157051c01.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-29 01:50:28.000,1cf196bd-bb4c-4f9d-8ee6-4cf157051c01,
2025-04-29 04:00:00.000,,2025-04-29 17:56:49.117,2025-04-29 17:56:49.117,,,1.0,1a9961f7-b0b0-4997-99e0-6c3548e24443.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-29 17:54:23.001,1a9961f7-b0b0-4997-99e0-6c3548e24443,
2025-04-29 17:54:23.000,,2025-04-29 23:00:26.529,2025-04-29 23:00:26.529,,,1.0,55bbecb4-e7f7-4bd2-95b8-5a3f726942fd.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-29 22:59:41.000,55bbecb4-e7f7-4bd2-95b8-5a3f726942fd,
2025-04-29 22:59:41.000,,2025-04-29 23:47:28.856,2025-04-29 23:47:28.856,,,1.0,6010a6e0-b276-4f00-ac48-ea447791e3d5.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-29 23:46:23.000,6010a6e0-b276-4f00-ac48-ea447791e3d5,
2025-04-29 23:46:23.000,,2025-04-29 23:57:11.834,2025-04-29 23:57:11.834,,,1.0,2e22526f-f5d0-42fc-b90c-428d56ad7ef2.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-29 23:55:26.000,2e22526f-f5d0-42fc-b90c-428d56ad7ef2,
2025-04-29 23:55:26.000,,2025-04-30 00:05:34.606,2025-04-30 00:05:34.606,,,1.0,49305fc2-475e-4026-b675-d75ac2ae8493.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-30 00:02:19.999,49305fc2-475e-4026-b675-d75ac2ae8493,
2025-04-30 04:00:00.000,,2025-04-30 14:30:38.029,2025-04-30 14:30:38.029,,,1.0,f9bb6e97-1dd8-4fe7-aef0-8d6d926a7823.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-30 14:28:48.000,f9bb6e97-1dd8-4fe7-aef0-8d6d926a7823,
2025-04-30 14:28:48.000,,2025-04-30 19:21:42.054,2025-04-30 19:21:42.054,,,1.0,a50a7dbd-42e5-4516-bc8f-cebe5b92960e.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-30 19:19:27.999,a50a7dbd-42e5-4516-bc8f-cebe5b92960e,
2025-04-30 19:19:27.999,,2025-04-30 19:21:42.119,2025-04-30 19:21:42.119,,,1.0,a7234cb3-db63-4b35-a3d0-b8cea2b5a901.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-04-30 19:21:10.999,a7234cb3-db63-4b35-a3d0-b8cea2b5a901,
2025-05-01 04:00:01.068,,2025-05-01 12:20:06.834,2025-05-01 12:20:06.834,,,1.0,48951804-03e3-46da-95e1-42a88b215728.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-05-01 12:16:06.999,48951804-03e3-46da-95e1-42a88b215728,
2025-05-27 13:35:21.289,,2025-05-27 14:22:54.635,2025-05-27 14:22:54.635,,,1.0,5eb13478-a972-45dd-ab40-ed16e1dd070c.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-05-27 14:22:47.000,5eb13478-a972-45dd-ab40-ed16e1dd070c,
2025-05-27 14:22:47.000,,2025-05-27 19:05:41.599,2025-05-27 19:05:41.599,,,1.0,8f321d11-db89-437d-81ba-b61b47c96e11.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-05-27 19:05:04.000,8f321d11-db89-437d-81ba-b61b47c96e11,
2025-05-27 19:05:03.999,,2025-05-27 19:22:32.086,2025-05-27 19:22:32.086,,,1.0,f6ce4a62-dc1a-4af8-ab97-a7dc400f076d.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-05-27 19:20:53.999,f6ce4a62-dc1a-4af8-ab97-a7dc400f076d,
2025-05-27 19:20:48.777,,2025-05-27 23:56:56.541,2025-05-27 23:56:56.541,,,1.0,d25434e4-aa3f-42d3-b099-682cb668031b.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-05-27 23:54:28.000,d25434e4-aa3f-42d3-b099-682cb668031b,
2025-05-28 04:00:00.000,,2025-05-28 14:18:22.941,2025-05-28 14:18:22.941,,,1.0,ba5a0cc4-36a3-411a-9fc0-d4790f0bdc20.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-05-28 14:16:38.001,ba5a0cc4-36a3-411a-9fc0-d4790f0bdc20,
2025-05-28 14:16:38.001,,2025-05-28 20:32:56.026,2025-05-28 20:32:56.026,,,1.0,6d4b7c70-45a1-4ee9-a514-580e8dd54ebd.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-05-28 20:32:42.000,6d4b7c70-45a1-4ee9-a514-580e8dd54ebd,
2025-05-28 20:32:41.999,,2025-05-28 20:36:40.140,2025-05-28 20:36:40.140,,,1.0,cffd990f-57ac-44b7-9311-bd7c31ddd63e.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-05-28 20:34:52.000,cffd990f-57ac-44b7-9311-bd7c31ddd63e,
2025-06-01 04:00:00.000,,2025-06-02 00:17:55.328,2025-06-02 00:17:55.328,,,1.0,57cfe6eb-e240-47bb-9e18-22dd9ec097fd.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-02 00:17:41.001,57cfe6eb-e240-47bb-9e18-22dd9ec097fd,
2025-06-08 15:48:31.874,,2025-06-08 17:55:34.857,2025-06-08 17:55:34.857,,,1.0,bc425d37-7295-43cb-be11-befdfc2e3192.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-08 17:54:47.000,bc425d37-7295-43cb-be11-befdfc2e3192,
2025-06-08 17:54:47.000,,2025-06-08 21:05:33.347,2025-06-08 21:05:33.347,,,1.0,7b3a5753-bc22-42f6-9010-53774f3561bf.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-08 21:04:34.000,7b3a5753-bc22-42f6-9010-53774f3561bf,
2025-06-09 04:00:00.940,,2025-06-09 19:35:15.461,2025-06-09 19:35:15.461,,,1.0,56d9b0fa-1258-4961-8ce1-d9e500c1159e.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-09 19:30:24.000,56d9b0fa-1258-4961-8ce1-d9e500c1159e,
2025-06-09 19:30:24.000,,2025-06-09 19:43:34.796,2025-06-09 19:43:34.796,,,1.0,11bf7cbc-831e-4aeb-b007-2d6517583984.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-09 19:42:49.000,11bf7cbc-831e-4aeb-b007-2d6517583984,
2025-06-09 19:42:49.000,,2025-06-09 19:55:07.331,2025-06-09 19:55:07.331,,,1.0,fc03d9ca-8631-4ac5-85dd-cea427e22900.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-09 19:54:15.000,fc03d9ca-8631-4ac5-85dd-cea427e22900,
2025-06-09 19:54:14.999,,2025-06-09 20:33:32.901,2025-06-09 20:33:32.901,,,1.0,3589b2ea-f2b8-4e77-ba79-7807916a45d6.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-09 20:33:01.999,3589b2ea-f2b8-4e77-ba79-7807916a45d6,
2025-06-09 20:33:02.000,,2025-06-10 02:05:17.688,2025-06-10 02:05:17.688,,,1.0,8a7507d8-e8f9-45b9-a14d-77ca1e72ef2d.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-10 02:03:04.000,8a7507d8-e8f9-45b9-a14d-77ca1e72ef2d,
2025-06-13 09:31:30.691,,2025-06-13 09:58:10.608,2025-06-13 09:58:10.608,,,1.0,931a9a72-1215-4b49-962f-51297a2f29fe.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-13 09:56:42.000,931a9a72-1215-4b49-962f-51297a2f29fe,
2025-06-13 09:56:42.000,,2025-06-13 14:04:36.423,2025-06-13 14:04:36.423,,,1.0,6472d64b-2c6f-431e-b70f-8f69e0b00c1b.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-13 14:00:28.000,6472d64b-2c6f-431e-b70f-8f69e0b00c1b,
2025-06-14 04:00:00.369,,2025-06-14 22:45:29.210,2025-06-14 22:45:29.210,,,1.0,07011f58-7dba-4ea5-bec2-3e51b9f94b54.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-14 22:39:03.000,07011f58-7dba-4ea5-bec2-3e51b9f94b54,
2025-06-14 22:39:03.000,,2025-06-14 22:54:18.287,2025-06-14 22:54:18.209,,,2.0,9fb11b26-e7d4-4178-b7a6-b1f3cbf186e2.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-14 22:53:07.000,9fb11b26-e7d4-4178-b7a6-b1f3cbf186e2,
2025-06-15 04:00:00.470,,2025-06-15 15:20:59.852,2025-06-15 15:20:59.852,,,1.0,913d8989-d394-436a-bf17-24d063b07dc1.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-15 15:19:46.000,913d8989-d394-436a-bf17-24d063b07dc1,
2025-06-15 15:19:42.592,,2025-06-15 15:33:19.696,2025-06-15 15:33:19.696,,,1.0,5ec365d9-b31d-4a59-8011-a4a0bc197082.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-15 15:32:37.001,5ec365d9-b31d-4a59-8011-a4a0bc197082,
2025-06-15 15:32:35.786,,2025-06-16 00:10:43.947,2025-06-16 00:10:43.947,,,1.0,e2a86a92-4220-48de-a377-0fe75b4c7798.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-16 00:09:38.001,e2a86a92-4220-48de-a377-0fe75b4c7798,
2025-06-16 00:09:38.001,,2025-06-16 00:28:23.615,2025-06-16 00:28:23.615,,,1.0,2abe5d8a-88da-4455-8794-61cbb79eb6eb.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-16 00:16:49.000,2abe5d8a-88da-4455-8794-61cbb79eb6eb,
2025-06-16 15:57:08.736,,2025-06-16 16:43:12.455,2025-06-16 16:42:56.081,,,3.0,3988205f-71a9-4a22-915c-2875a64b75ee.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-16 16:42:58.000,3988205f-71a9-4a22-915c-2875a64b75ee,
2025-06-16 16:42:58.000,,2025-06-16 17:48:09.426,2025-06-16 17:48:09.426,,,1.0,497275fb-c28a-40c2-8da0-b56883732ccb.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-16 17:44:59.000,497275fb-c28a-40c2-8da0-b56883732ccb,
2025-06-16 17:44:59.000,,2025-06-16 17:48:09.458,2025-06-16 17:48:09.458,,,1.0,171fc948-f0b7-4e18-b894-dbd16fce37d9.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-16 17:47:41.000,171fc948-f0b7-4e18-b894-dbd16fce37d9,
2025-06-17 04:00:00.000,,2025-06-17 12:42:23.595,2025-06-17 12:42:23.536,,,3.0,27625dfb-987f-4e96-b62a-a6b686372cb1.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-17 12:41:25.001,27625dfb-987f-4e96-b62a-a6b686372cb1,
2025-06-17 12:41:25.001,,2025-06-17 22:54:58.387,2025-06-17 22:54:58.387,,,1.0,b52b7924-e157-4df8-9832-a62972b5deb5.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-17 22:53:31.000,b52b7924-e157-4df8-9832-a62972b5deb5,
2025-06-18 04:00:00.000,,2025-06-18 20:50:48.705,2025-06-18 20:50:48.620,,,3.0,e88596ca-e0b9-4c24-95b1-d19d2e38edc5.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-18 20:50:10.000,e88596ca-e0b9-4c24-95b1-d19d2e38edc5,
2025-06-18 20:50:10.000,,2025-06-18 22:12:22.037,2025-06-18 22:12:22.037,,,1.0,138d2140-df7b-4a38-8e05-99a862b9f742.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-18 22:12:01.000,138d2140-df7b-4a38-8e05-99a862b9f742,
2025-06-18 22:12:01.000,,2025-06-18 22:19:33.493,2025-06-18 22:19:33.493,,,1.0,5a63877a-fd89-48e9-9a5e-46b0b00a7308.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-18 22:14:17.000,5a63877a-fd89-48e9-9a5e-46b0b00a7308,
2025-06-18 22:14:17.000,,2025-06-18 23:01:00.441,2025-06-18 23:01:00.441,,,1.0,f859d806-287c-4b72-9524-434b546093f6.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-18 22:54:00.000,f859d806-287c-4b72-9524-434b546093f6,
2025-06-18 22:54:00.001,,2025-06-18 23:01:00.474,2025-06-18 23:01:00.474,,,1.0,966f957e-3ba0-413e-8701-727ecd60af9b.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-18 22:57:43.001,966f957e-3ba0-413e-8701-727ecd60af9b,
2025-06-19 05:17:04.791,,2025-06-19 14:03:20.483,2025-06-19 14:03:20.483,,,1.0,933ee93c-8dda-45b8-bab4-80c22686236a.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-19 13:57:26.999,933ee93c-8dda-45b8-bab4-80c22686236a,
