com.samsung.shealth.calories_burned.details,6307003,4
active_calories_goal,version,extra_data,exercise_calories,total_exercise_calories,com.samsung.shealth.calories_burned.create_sh_ver,com.samsung.shealth.calories_burned.tef_calorie,com.samsung.shealth.calories_burned.active_time,com.samsung.shealth.calories_burned.rest_calorie,com.samsung.shealth.calories_burned.modify_sh_ver,com.samsung.shealth.calories_burned.update_time,com.samsung.shealth.calories_burned.create_time,com.samsung.shealth.calories_burned.active_calorie,com.samsung.shealth.calories_burned.deviceuuid,com.samsung.shealth.calories_burned.pkg_name,com.samsung.shealth.calories_burned.datauuid,com.samsung.shealth.calories_burned.day_time
,,de9cf45c-5d73-422c-861e-111e39a36056.extra_data.json,,,,0.0,3761430,2047.3771,,2020-01-03 03:49:40.410,2019-12-16 18:30:00.344,232.41995,NCYwqyvfDX,com.sec.android.app.shealth,de9cf45c-5d73-422c-861e-111e39a36056,1576540800000,
,,f9f53f32-780e-4d2b-b343-4fc3e181071a.extra_data.json,,,,0.0,5311411,2008.9763,,2020-02-26 18:30:01.003,2020-02-25 18:30:00.515,338.29694,NCYwqyvfDX,com.sec.android.app.shealth,f9f53f32-780e-4d2b-b343-4fc3e181071a,1582675200000,
,,328236c4-17df-46f0-90d6-587bb5305a18.extra_data.json,,,,0.0,2087246,2094.395,,2019-11-11 18:30:00.557,2019-11-10 18:30:00.739,132.11002,NCYwqyvfDX,com.sec.android.app.shealth,328236c4-17df-46f0-90d6-587bb5305a18,1573430400000,
,,78423565-0df2-47fa-ba9d-38ba989b1fd8.extra_data.json,,,,0.0,706753,2123.0571,,2020-04-29 21:40:15.124,2020-04-11 18:30:00.540,43.859997,NCYwqyvfDX,com.sec.android.app.shealth,78423565-0df2-47fa-ba9d-38ba989b1fd8,1586649600000,
,,bed5e2da-6c5d-4b1f-9b33-4ffb1db5544f.extra_data.json,,,,0.0,2681746,2175.056,,2020-09-20 18:30:00.942,2020-09-19 18:30:00.990,169.44,NCYwqyvfDX,com.sec.android.app.shealth,bed5e2da-6c5d-4b1f-9b33-4ffb1db5544f,1600560000000,
,,dd057370-cde0-4991-a7de-b6153e131331.extra_data.json,,,,0.0,950178,2220.0432,,2020-08-23 18:30:00.721,2020-08-22 18:30:01.157,84.299995,NCYwqyvfDX,com.sec.android.app.shealth,dd057370-cde0-4991-a7de-b6153e131331,1598140800000,
,,33b4e4a7-09d0-4029-9a6e-11eaa8e30ed0.extra_data.json,,,,0.0,2280260,2084.0732,,2020-02-25 18:30:00.787,2020-02-24 18:30:00.419,143.51003,NCYwqyvfDX,com.sec.android.app.shealth,33b4e4a7-09d0-4029-9a6e-11eaa8e30ed0,1582588800000,
,,5f43d487-3d63-4676-998d-4a3cde66738a.extra_data.json,,,,0.0,4868073,2019.96,,2020-01-03 03:49:40.988,2019-12-28 18:30:00.415,300.01996,NCYwqyvfDX,com.sec.android.app.shealth,5f43d487-3d63-4676-998d-4a3cde66738a,1577577600000,
,,dfe644ef-9f6c-4e8d-9f78-0bed95000cfb.extra_data.json,,,,0.0,7417439,1956.7992,,2020-02-05 18:30:00.840,2020-02-04 18:30:00.571,687.0916,NCYwqyvfDX,com.sec.android.app.shealth,dfe644ef-9f6c-4e8d-9f78-0bed95000cfb,1580860800000,
,,2f6e4ea3-4bd7-4c0c-aca7-5c9cef1d7288.extra_data.json,,,,0.0,867499,2222.1914,,2020-09-08 18:30:01.716,2020-09-07 18:30:01.917,66.520004,NCYwqyvfDX,com.sec.android.app.shealth,2f6e4ea3-4bd7-4c0c-aca7-5c9cef1d7288,1599523200000,
,,c5c3cb75-57d9-4c15-a8a8-2fe53119c5fd.extra_data.json,,,,0.0,5519716,1507.4851,,2019-07-14 18:30:00.521,2019-07-13 18:30:00.737,320.28995,NCYwqyvfDX,com.sec.android.app.shealth,c5c3cb75-57d9-4c15-a8a8-2fe53119c5fd,1563062400000,
,,d91d63e9-1a33-4f0d-8c3d-33a0be8c0575.extra_data.json,,,,0.0,5737705,1998.4148,,2020-01-09 18:30:01.087,2020-01-08 18:30:00.529,368.76993,NCYwqyvfDX,com.sec.android.app.shealth,d91d63e9-1a33-4f0d-8c3d-33a0be8c0575,1578528000000,
,,ee2170d9-6922-42f7-8572-ee5c6771dea5.extra_data.json,,,,0.0,1295310,1586.2214,,2019-07-22 18:30:00.508,2019-07-21 18:30:18.246,84.46,NCYwqyvfDX,com.sec.android.app.shealth,ee2170d9-6922-42f7-8572-ee5c6771dea5,1563753600000,
,,e00ca4dc-d5a4-46d2-b96a-680459ac09ef.extra_data.json,,,,0.0,2964672,2072.599,,2019-09-29 18:30:00.957,2019-09-28 18:30:00.503,274.61996,NCYwqyvfDX,com.sec.android.app.shealth,e00ca4dc-d5a4-46d2-b96a-680459ac09ef,1569715200000,
,,4ff6ad16-f595-468c-a094-c0492b319dd0.extra_data.json,,,,0.0,1977248,2091.5803,,2020-01-03 18:30:00.707,2020-01-02 18:30:00.318,176.82999,NCYwqyvfDX,com.sec.android.app.shealth,4ff6ad16-f595-468c-a094-c0492b319dd0,1578009600000,
